Latitude,Longitude,MAT,MAP,Vegetation,Fertilization,Soil.type.raw,Soil.type,Soil.classification.system,Degree.Weathering,Resin.Pi,Bic.Pi,Bic.Po,OH.Pi,OH.Po,acid.Pi,Resi.P,TPo,TP,pH,TC,TN,Sand,Silt,Clay,Texture,PME,Top.depth,Bottom.depth,Mean.depth
40.93055556,-90.72722222,10.6,914,Annual.agriculture,NP,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,16.09389262,21.0030463,40.93622636,56.37872643,221.2019065,67.96536797,,,,5.6,3.529069767,,2,73,25,silt loam,5.376396309,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,P,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,28.83495146,27.84609979,39.89129554,59.79904927,172.2692361,92.85714286,,,,7,2.620155039,,2,74,24,silt loam,4.011656144,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,P,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,11.43792566,23.05059383,40.4504758,66.17356175,245.0826432,67.33653163,,,,6.6,3.044573643,,2,74,24,silt loam,5.934677028,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,NP,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,19.29338834,21.90877635,41.67094608,59.7698321,217.4659348,75.61120895,,,,6.433333333,2.86627907,,3,73,24,silt loam,5.437105391,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,NP,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,13.51622128,14.1591812,34.49593387,61.15754726,252.7621044,35.89816124,,,,5.933333333,3.042635659,,3,76,21,silt loam,5.684798446,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,P,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,7.905204962,11.65467039,22.71398702,36.12016884,115.6524658,54.55266955,,,,7.366666667,2.141472868,,2,74,24,silt loam,3.555123847,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,P,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,13.81909548,12.61321438,26.62164511,40.80876062,131.8440106,33.09100798,,,,6.933333333,2.569767442,,2,74,24,silt loam,8.149587178,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,NP,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,6.369819132,11.68261805,24.53671746,40.9118629,132.2391909,24.29296592,,,,6.8,2.069767442,,2,73,25,silt loam,4.858912093,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,NP,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,8.021396868,8.609562284,22.40529085,38.27343473,141.4000261,23.67551148,,,,6.1,2.476744186,,2,74,24,silt loam,6.063623118,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,NP,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,14.09115426,6.936762442,28.28769047,48.39679171,231.0849057,25.88940721,,,,5.566666667,3.445736434,,3,72,25,silt loam,5.543953375,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,NP,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,12.92021028,11.46612245,30.53371475,50.93945708,240.8212901,29.62726866,,,,5.933333333,2.726744186,,3,72,25,silt loam,5.789218067,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,NP,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,9.583974663,13.60167458,30.96700754,45.30482535,220.3586549,33.17073171,,,,6.3,2.746124031,,3,75,22,silt loam,4.633317144,0,10,5
40.93055556,-90.72722222,10.6,914,Annual.agriculture,NP,"fine-silty, mixed, mesic Typic Endoaquoll and fine-silty, mixed, mesic Aquic Argiudoll; a small area fine-silty, mixed, mesic Typic Argiudoll",Mollisols,USDA system,Intermediate,13.21293323,11.67383181,30.05262641,50.20063179,233.5398907,31.75535924,,,,5.966666667,3.585271318,,3,75,22,silt loam,5.390966489,0,10,5
42.6,-4.75,9.6,660,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,7,5.1,19.5,19,68.8,9.2,19.1,,,5.6,,,43.1,35.7,21.2,loam,0.056070735,0,10,5
42.76,-4.88,9.6,848,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,1.5,3,17.5,21.1,66,1.1,15,,,4.4,,,46.8,30.8,22.4,loam,0.145208828,0,10,5
42.73,-4.89,9.6,791,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,1.4,2.3,13.1,12.7,34.1,0.6,6.3,,,4.3,,,70.5,15,14.5,sandy loam,0.122205449,0,10,5
42.65,-4.74,9.6,709,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,2.7,2.3,23.2,19.6,61.5,2.7,15.4,,,4.6,,,44.8,38,17.2,loam,0.114298038,0,10,5
42.66,-4.8,9.6,730,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,3.2,3.7,18.8,16.8,40.4,3.5,8.2,,,4.3,,,63.8,20.6,15.6,sandy loam,0.063978147,0,10,5
42.6,-4.58,9.6,610,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,5.8,4,13.9,11.9,35.5,2.7,12.9,,,5.3,,,47.1,33.5,19.4,loam,0.102077493,0,10,5
42.6,-4.57,9.6,607,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,3.6,3.5,16.3,19,37.3,7.5,11.7,,,4.9,,,51.8,34,14.1,loam,0.02444109,0,10,5
42.59,-4.57,9.6,608,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,3.7,3,16.6,15.2,41.6,1.8,12.2,,,5.1,,,50.9,34.1,15,loam,0.098483215,0,10,5
42.58,-4.55,9.6,627,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,4.3,3.1,16.3,14.9,51.9,6,12.9,,,5.2,,,40.8,44.7,14.5,loam,0.078355258,0,10,5
42.65,-4.75,9.6,706,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,3.2,2.3,21.9,24.1,57,3,17.9,,,4.9,,,40.2,40.9,18.9,loam,0.033786212,0,10,5
42.55,-4.73,9.6,611,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,4.9,4,9.7,11.6,27.9,3.5,16.1,,,5.6,,,42.1,43.7,14.3,loam,0.013658256,0,10,5
42.65,-4.87,9.6,718,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,2.2,4.2,5.1,16.1,11.1,0.6,8.8,,,4.5,,,67.5,18.1,14.4,sandy loam,0.031629646,0,10,5
42.74,-4.79,9.6,877,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,2.2,4.1,8.5,19,23.3,0.5,8.3,,,4.4,,,63.6,20.7,15.7,sandy loam,0.054633024,0,10,5
42.77,-4.79,9.6,943,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,4.9,4.8,19,21,47.6,1.6,9.8,,,4.6,,,51.6,30.8,17.6,loam,0.012220545,0,10,5
42.69,-4.86,9.6,777,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,4.2,6.1,15.8,24.4,40.4,1.7,6,,,4.7,,,57.8,23.1,19.1,sandy loam,0.032348501,0,10,5
42.58,-4.53,9.6,597,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,7.3,6.8,6.3,22.3,25.4,7.2,10,,,5.4,,,57.4,30.6,12,sandy loam,0.013658256,0,10,5
42.68,-4.94,9.6,736,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,3.3,4.8,9.4,25.1,9.1,1,2.6,,,4,,,71.5,16.1,12.4,sandy loam,0.053195313,0,10,5
42.72,-4.91,9.6,776,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,2.8,4.2,8,14.8,14.8,1.2,5.6,,,4.2,,,67.5,18.4,14.1,sandy loam,0.027316512,0,10,5
42.72,-4.89,9.6,785,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,4,4.3,15,20.7,39.3,2.2,7.7,,,4.3,,,58.4,24.6,17,sandy loam,0.050319891,0,10,5
42.71,-4.9,9.6,776,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,2.5,3,6.6,17.6,0.9,1.4,3.9,,,3.7,,,75.5,15.5,9,sandy loam,0.028035368,0,10,5
42.69,-4.9,9.6,766,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,2,3.1,5.1,19.7,4,0.9,5.2,,,4.2,,,67.8,18.6,13.6,sandy loam,0.015095967,0,10,5
42.68,-4.91,9.6,755,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,2.9,4,12.3,23.1,19.9,1.4,8.3,,,4.1,,,67.6,15.6,16.8,sandy loam,0.031629646,0,10,5
42.65,-4.95,9.6,727,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,6.4,6.8,12.8,13.8,33.8,1.5,2.6,,,4.1,,,64.5,20.1,15.4,sandy loam,0.175400762,0,10,5
42.66,-4.95,9.6,727,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,5.1,5.3,12.7,27.8,16.5,1.1,4.2,,,4.2,,,64.4,20.9,14.7,sandy loam,0.033786212,0,10,5
42.63,-4.93,9.6,700,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,3,7.6,10.6,26.1,28.3,3.8,9.1,,,4.6,,,58.6,27.4,14.1,sandy loam,0.043131335,0,10,5
42.7,-4.9,9.6,770,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,3.6,5.6,12.7,19.5,21.6,0.9,7.2,,,4,,,73.5,13.4,13.1,sandy loam,0.081949536,0,10,5
42.74,-4.88,9.6,802,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,3.4,10.2,4.5,25.3,6.7,2.3,8.8,,,4,,,69.7,17.8,12.5,sandy loam,0.066853569,0,10,5
42.7,-4.91,9.6,773,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,2,11.6,18.2,36,58.7,3.2,11.5,,,4,,,62.9,19.4,17.7,sandy loam,0.003594278,0,10,5
42.69,-4.93,9.6,740,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,5.8,11.8,13.4,36.8,54.8,7.3,11.6,,,4.7,,,64.3,18.8,17,sandy loam,0.11070376,0,10,5
42.7,-4.9,9.6,773,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,3.3,10.1,13.8,30.3,42.7,2.3,11.2,,,4.3,,,63.1,19.9,17,sandy loam,0.049601035,0,10,5
42.69,-4.89,9.6,769,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,6.6,5.3,33.1,53.6,56.1,12.8,11.5,,,4.5,,,66.6,18.3,15.1,sandy loam,0.086981525,0,10,5
42.69,-4.89,9.6,762,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,6.7,7.5,37.9,50.5,68.4,9.1,9.3,,,4.3,,,69.4,16,14.6,sandy loam,0.058946158,0,10,5
42.69,-4.89,9.6,769,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,6.1,12.2,8.6,29.4,44.7,2.7,11.1,,,4.7,,,64.5,18.1,17.4,sandy loam,0.124362016,0,10,5
42.69,-4.89,9.6,766,Perennial.woody,none,Inceptisols,Inceptisols,USDA system,Low,5.4,10.1,22.5,42.3,84.7,3.6,10.7,,,4.9,,,45.1,28.5,26.4,loam,0.121486593,0,10,5
-23.1,-48.6,19.4,1319,Perennial.woody,NP,Oxisols,Oxisols,USDA system,High,5.1,12.2,1,3,39.5,0.19,96,,,,1.01,0.167,80.3,2.2,17.5,sandy loam,8.504494285,0,5,2.5
-23.1,-48.6,19.4,1319,Perennial.woody,NP,Oxisols,Oxisols,USDA system,High,4.1,10.2,0.8,6.7,35.1,0.33,104,,,,1.01,0.167,80.3,2.2,17.5,sandy loam,6.56346704,0,5,2.5
-23.1,-48.6,19.4,1319,Perennial.woody,NP,Oxisols,Oxisols,USDA system,High,2.6,7.2,1.2,2.9,40.4,0.14,104.9,,,,1.01,0.167,80.3,2.2,17.5,sandy loam,6.555664582,0,5,2.5
-23.1,-48.6,19.4,1319,Perennial.woody,N,Oxisols,Oxisols,USDA system,High,3.7,8.6,0.3,3.3,40.1,0.21,106.9,,,,1.01,0.167,80.3,2.2,17.5,sandy loam,8.797044785,0,5,2.5
-23.1,-48.6,19.4,1319,Perennial.woody,N,Oxisols,Oxisols,USDA system,High,5.2,12.9,0.7,1.6,39.7,0.57,102.4,,,,1.01,0.167,80.3,2.2,17.5,sandy loam,9.677287758,0,5,2.5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,6.5,7.7,5.5,10.8,76.8,38.8,61,,,6.4,4.37,0.37,,,,,1.827096542,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,7.1,7.8,3.1,11.3,65.7,25.2,64.2,,,6,6.61,0.52,,,,,1.055014018,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,6.9,6.7,3,12.5,87.7,35.1,64.2,,,6,4.41,0.34,,,,,1.01752498,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,6.1,7,14.1,11.8,87.6,40,85.5,,,6.3,3.88,0.31,,,,,1.884193803,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,10.5,7.5,15.9,11.6,77.6,34.8,86.8,,,5.7,3.97,0.37,,,,,1.573533175,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,9.3,7.7,7,12.8,92.3,37.4,97.8,,,6.2,4.1,0.37,,,,,1.470146647,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,13.4,11.6,21.7,17.4,167.1,84.8,155.2,,,6.1,5.34,0.48,,,,,2.421536194,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,11.7,14.2,17,17.3,137.1,73.6,115,,,5.9,6.33,0.5,,,,,2.318136007,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,12.6,11.6,8.9,16.3,115.2,62.4,87.8,,,5.8,5.68,0.46,,,,,1.847422903,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,10.2,10,14.4,10.8,125.8,66.7,100.7,,,6.1,5.48,0.49,,,,,2.469242326,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,12.1,12.3,18.2,12.3,118.7,58.3,93.6,,,5.7,5.8,0.44,,,,,2.205717058,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,12.8,9.6,9.3,14.4,115.2,75.6,80.6,,,5.8,5.95,0.47,,,,,1.753843002,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,10.3,8.4,10.1,12.3,135.2,51.8,155.9,,,6.1,4.82,0.2,,,,,3.788258213,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,7.4,9.4,15,14.1,83.1,42.7,150.3,,,6.2,4.51,0.22,,,,,3.468227302,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,7.4,7.7,6.5,10.3,83.1,39.1,150.2,,,6.2,4.72,0.2,,,,,2.24413342,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,10.6,9.4,10.5,21.7,129.7,61.7,162.6,,,6.1,3.94,0.32,,,,,3.525161383,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,7.5,6.2,15,20.2,92,52.3,164.8,,,5.9,4.52,0.36,,,,,2.696594781,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,8.7,7.5,10.8,19.4,75.1,55.5,163.1,,,5.8,4.32,0.34,,,,,2.414232622,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,10.9,8.5,18.5,20.4,166.7,105.9,135.9,,,6.1,5.8,0.23,,,,,3.921277406,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,12.1,8.7,15.7,24.9,102,100.7,135.9,,,6.3,6.05,0.24,,,,,4.76899504,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,15.4,7.9,10.1,18.8,79.7,105.3,142.5,,,6.3,5.72,0.22,,,,,3.356548055,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,13.1,8.3,19,22,123.2,83.6,159.7,,,6.2,4.54,0.26,,,,,3.964192366,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,11.3,8.1,13.3,20.4,98.5,50,149.5,,,6.1,5.72,0.29,,,,,3.884355546,0,10,5
36.61666667,112.1333333,8.7,625,Perennial.woody,none,Alfisol,Alfisols,USDA system,Intermediate,9.5,10.5,8.8,19.7,100.7,77.8,155.5,,,6,5.44,0.27,,,,,3.375971533,0,10,5
-4.10083333,-54.90972222,27.29845833,2206.3894,Perennial.woody,none,,,,,3.8,6.3,45.4,30.2,44.2,1.01,412.3,,,,1.36,0.11,1.5,12.8,85.8,clay,1.732797823,0,35,17.5
-4.10083333,-54.90972222,27.29845833,2206.3894,Perennial.herbaceous,none,,,,,3,6.3,45.4,22.1,38.3,1.02,434.9,,,,1.21,0.1,32.1,6.3,61.7,clay,1.993107399,0,35,17.5
-4.10083333,-54.90972222,27.29845833,2206.3894,Perennial.woody,none,,,,,3.5,10.8,41.4,18.6,34.8,0.99,312.1,,,,1.16,0.1,85.8,6.4,7.9,loamy sand,0.636070679,0,35,17.5
-4.10083333,-54.90972222,27.29845833,2206.3894,Perennial.herbaceous,none,,,,,2.7,7.1,43.7,23.7,32.9,1.08,264.1,,,,1.26,0.1,62.7,5,32.3,sandy clay loam,1.714300858,0,35,17.5
